id,device_identifier,ts_generation,co2,humidity,pressure,temperature,battery
74687,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690017617304,487,51.5,1009.2,32.4,
74698,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690018217261,461,49.5,1009.1,32.7,
74709,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690018817229,463,51.5,1009.2,32.6,
74720,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690019417224,454,50.5,1009.1,33.6,
74731,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690020017205,460,47.5,1009.1,33.6,
74742,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690020617160,465,49.5,1008.9,34.3,
74753,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690021217157,467,47.5,1008.6,33.5,
74764,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690021817104,445,47.5,1008.6,33.6,
74775,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690022417090,444,49.0,1008.5,31.9,
74786,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690023017048,439,53.5,1008.7,30.5,
74797,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690023617035,457,51.5,1008.6,32.3,
74809,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690024217002,468,50.0,1008.6,33.6,
74820,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690024816990,465,49.0,1008.8,34.3,
74831,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690025416934,449,46.5,1008.6,34.3,
74842,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690026016921,465,51.5,1008.6,31.3,
74853,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690026616903,459,59.5,1008.7,28.0,
74864,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690027216881,464,69.5,1008.6,25.1,
74875,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690027816834,464,74.0,1009.1,23.8,
74886,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690028416819,442,72.0,1009.0,24.8,
74897,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690029016770,463,61.0,1009.4,27.5,
74908,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690029616772,451,60.5,1009.3,26.9,
74919,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690030216721,449,63.5,1009.5,26.1,
74930,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690030816698,429,65.5,1009.3,27.3,
74941,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690031416654,436,61.5,1009.2,29.5,
74952,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690032016638,443,58.0,1009.1,30.3,
74963,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690032616594,460,57.0,1008.9,31.2,
74975,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690033216588,447,54.5,1008.8,31.9,
74987,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690033816564,418,53.0,1008.8,31.7,
74997,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690034416529,439,55.5,1009.0,31.3,
75008,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690035016497,448,57.5,1009.0,30.8,
75019,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690035616492,460,54.5,1008.8,30.2,
75030,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690036218154,441,57.5,1008.8,30.9,
75041,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690036816423,424,54.0,1008.7,32.6,
75052,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690037416393,444,53.0,1008.7,33.2,
75063,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690038016433,428,49.5,1008.6,33.8,
75073,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690038616339,429,50.5,1008.5,33.7,
75084,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690039216327,458,51.0,1008.5,33.5,
75095,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690039816290,430,50.0,1008.5,33.0,
75106,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690040416248,422,50.5,1008.5,32.5,
75117,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690041016233,449,50.5,1008.5,32.5,
75128,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690041616200,431,51.5,1008.4,32.0,
75140,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690042216183,447,49.5,1008.4,32.1,
75151,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690042816171,444,52.0,1008.3,32.1,
75162,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690043416117,447,53.5,1008.4,31.9,
75173,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690044016090,460,54.5,1008.3,31.6,
75184,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690044616092,432,53.0,1008.3,31.3,100.0
75195,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690045216047,442,52.5,1008.2,31.1,
75206,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690045816004,440,54.0,1008.3,30.8,
75216,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690046415995,442,54.0,1008.3,30.3,
75227,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690047015946,439,55.5,1008.3,29.8,
75238,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690047615913,439,58.0,1008.4,29.1,
75249,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690048215898,450,61.5,1008.4,27.8,
75260,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690048815844,458,63.0,1008.4,26.9,
75271,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690049415847,466,65.0,1008.5,26.4,
75282,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690050015818,462,67.0,1008.7,26.0,
75293,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690050615765,464,69.0,1008.7,25.5,
75305,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690051215741,485,71.5,1008.8,24.9,
75316,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690051815746,480,72.5,1008.9,24.3,
75327,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690052415704,476,74.5,1009.0,23.9,
75337,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690053015652,507,76.0,1009.1,23.3,
75348,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690053615656,501,78.0,1009.3,22.8,
75359,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690054215609,475,76.0,1009.5,22.6,
75370,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690054815568,499,74.0,1009.7,22.6,
75381,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690055415556,517,73.5,1009.9,22.1,
75392,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690056015525,584,77.0,1010.0,21.6,
75403,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690056615498,557,79.0,1009.9,21.0,
75413,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690057215465,569,80.5,1010.1,20.5,
75424,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690057815430,592,81.5,1010.0,20.1,
75435,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690058415447,580,82.0,1010.0,19.9,
75446,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690059015374,565,82.0,1010.0,19.5,
75457,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690059615352,552,81.5,1010.2,19.4,
75469,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690060215320,654,84.5,1010.3,19.0,
75480,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690060817006,579,84.0,1010.4,18.8,
75491,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690061415251,602,84.5,1010.6,18.8,
75502,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690062015226,560,84.5,1010.6,18.8,
75513,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690062615213,564,84.0,1010.6,18.7,
75524,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690063215180,605,85.0,1010.8,18.4,
75535,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690063815176,571,85.5,1010.8,18.2,
75546,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690064415121,495,89.0,1010.9,19.1,
75557,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690065015079,517,88.0,1011.0,20.1,
75567,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690065615062,521,86.5,1011.1,20.5,
75578,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690066215043,524,86.0,1011.2,20.4,
75589,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690066814963,555,85.0,1011.1,20.2,
75600,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690067414977,539,83.0,1010.9,20.2,
75611,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690068014983,537,81.5,1010.9,20.2,
75622,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690068614918,527,80.5,1010.9,20.0,
75634,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690069214889,565,82.5,1011.0,19.6,
75645,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690069814860,573,83.5,1011.1,19.1,
75656,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690070414830,582,84.5,1011.1,18.5,
75667,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690071014814,542,84.0,1011.0,18.4,
75678,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690071614768,550,84.0,1011.0,18.6,
75689,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690072214743,565,84.5,1011.1,18.6,
75700,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690072814704,542,86.5,1011.1,18.4,
75711,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690073414686,575,87.0,1011.2,18.1,
75722,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690074014674,527,89.0,1011.2,19.2,
75733,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690074614640,542,87.5,1011.3,19.8,
75744,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690075214601,528,87.5,1011.4,19.7,
75755,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690075814582,586,87.0,1011.5,19.5,
75766,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690076414548,576,87.5,1011.4,18.9,
75777,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690077014512,592,88.0,1011.5,18.5,
75788,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690077614488,620,89.0,1011.4,18.3,
75800,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690078214467,622,90.0,1011.5,17.9,
75811,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690078814426,557,91.5,1011.6,18.1,
75822,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690079416119,550,93.0,1011.7,18.7,
75833,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690080014373,578,93.0,1011.6,18.9,
75844,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690080614345,518,93.5,1011.8,19.2,
75855,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690081214340,574,93.0,1012.0,18.6,
75866,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690081815991,588,93.0,1012.0,18.3,
75877,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690082414245,574,93.0,1012.1,18.4,
75888,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690083014241,561,92.0,1012.2,18.5,
75899,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690083614195,576,90.0,1012.3,18.4,
75910,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690084214179,578,89.0,1012.3,18.1,
75921,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690084814150,590,89.0,1012.5,17.8,
75932,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690085414114,643,89.5,1012.6,17.6,
75943,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690086014108,636,90.0,1012.6,17.5,
75954,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690086614063,642,90.5,1012.5,17.6,
75966,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690087214027,603,90.5,1012.6,17.7,
75977,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690087814014,582,89.5,1012.6,18.1,
75987,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690088413999,587,89.5,1012.7,18.7,
75998,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690089013942,538,88.5,1012.7,19.1,
76009,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690089615627,538,87.0,1012.7,20.2,
76020,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690090213893,539,84.5,1012.7,21.6,
76031,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690090813844,518,79.0,1012.7,23.3,
76042,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690091413834,508,73.5,1012.8,24.9,
76053,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690092013807,533,68.5,1012.8,26.1,
76064,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690092613787,506,66.5,1012.8,27.0,
76075,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690093213753,526,62.0,1012.7,27.7,
76086,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690093813726,486,64.0,1012.7,27.8,
76097,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690094413679,511,62.0,1012.7,28.0,
76108,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690095013661,467,60.5,1012.7,28.3,
76119,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690095613630,482,62.0,1012.7,28.8,
76131,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690096213602,472,61.0,1012.6,29.1,
76142,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690096813585,494,59.0,1012.5,29.8,
76153,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690097413544,490,55.0,1012.6,30.3,
76164,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690098013498,465,57.5,1012.5,30.1,
76175,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690098613490,482,56.5,1012.3,30.8,
76186,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690099213468,466,55.5,1012.3,31.2,
76197,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690099813414,465,55.0,1012.3,32.0,
76208,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690100413401,485,50.5,1012.2,32.3,
76218,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690101013347,474,52.0,1012.2,32.1,
76229,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690101613341,469,51.0,1012.0,32.7,
76240,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690102213318,459,52.0,1012.1,33.0,
76251,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690102813299,453,52.5,1012.1,33.3,
76262,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690103413267,459,51.0,1012.1,33.8,
76273,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690104013212,473,47.0,1012.0,33.8,
76284,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690104613216,472,47.5,1012.0,33.8,
76296,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690105213162,458,49.5,1012.0,33.6,
76306,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690105813151,440,47.0,1012.0,33.9,
76317,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690106413146,465,47.0,1011.9,34.2,
76328,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690107013111,455,45.5,1011.8,34.5,
76339,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690107613077,460,44.0,1011.7,34.6,
76350,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690108213057,461,44.5,1011.5,34.8,
76361,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690108813021,468,46.0,1011.5,34.5,
76372,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690109413007,477,45.5,1011.3,34.5,
76383,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690110012979,426,47.5,1011.4,34.6,
76394,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690110612970,430,46.0,1011.2,35.2,
76405,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690111212925,456,46.5,1011.3,35.6,
76416,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690111812904,448,43.5,1011.1,35.1,
76427,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690112412872,443,46.0,1010.9,34.7,
76438,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690113012859,453,44.0,1010.7,35.1,
76449,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690113612842,443,42.5,1010.7,35.3,
76461,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690114212802,446,42.5,1010.6,35.9,
76472,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690114812769,433,43.0,1010.6,35.8,
76483,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690115412757,446,45.5,1010.5,35.3,
76494,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690116012760,442,41.0,1010.4,35.7,
76505,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690116612721,445,43.5,1010.3,36.2,
76516,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690117212702,445,40.0,1010.1,36.8,
76527,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690117812668,450,42.0,1010.0,36.2,
76538,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690118412626,444,39.5,1009.9,37.1,
76549,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690119012575,444,45.5,1009.9,36.7,
76560,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690119612588,457,41.5,1010.0,35.1,
76572,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690120212618,450,40.5,1009.7,36.3,
76582,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690120812548,449,42.0,1009.6,36.2,
76593,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690121412527,459,42.5,1009.5,36.6,
76604,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690122012486,452,40.5,1009.5,37.1,
76615,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690122612480,422,39.5,1009.5,37.3,
76627,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690123212442,433,39.5,1009.3,37.2,
76638,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690123812430,438,39.0,1009.3,37.7,
76649,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690124412402,464,39.0,1009.2,37.6,
76660,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690125012368,435,40.0,1009.2,37.3,
76670,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690125612354,435,39.5,1009.0,36.8,
76681,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690126212330,439,39.0,1008.9,37.0,
76692,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690126812292,448,40.5,1008.8,36.8,
76703,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690127412285,432,40.0,1008.7,36.9,
76714,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690128012258,444,41.5,1008.6,36.6,
76725,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690128612221,421,38.5,1008.6,36.8,
76736,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690129212195,437,37.5,1008.6,37.7,
76747,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690129812177,446,40.0,1008.4,36.4,
76758,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690130413859,430,38.5,1008.4,36.2,
76769,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690131012134,429,42.0,1008.3,35.9,
76780,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690131612119,440,37.5,1008.2,36.0,100.0
76792,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690132212064,413,38.5,1008.3,34.8,
76803,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690132812044,426,39.0,1008.3,33.8,
76814,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690133412020,444,40.5,1008.2,33.5,
76825,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690134011991,418,41.5,1008.4,32.9,
76836,abc0d16aaf15b3a4ee2e561195dfd82ab260497412e326bb57f2ee5bbe9042d8,1690134611979,455,40.0,1008.5,32.6,
