id,ts_generation,device_identifier,line,electrical_conductivity,humidity,temperature,battery
32881,1688085342012,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.8,25.8,NULL
32890,1688085943375,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,738,30.8,25.8,NULL
32899,1688086544739,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.8,25.8,NULL
32908,1688087146081,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.66,25.7,NULL
32917,1688087747427,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,738,30.8,25.7,NULL
32926,1688088348799,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.8,25.7,NULL
32935,1688088950150,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.8,25.6,NULL
32944,1688089551525,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.66,25.6,NULL
32953,1688090152892,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.66,25.6,NULL
32962,1688090754258,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.66,25.5,NULL
32971,1688091355614,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.66,25.5,NULL
32980,1688091956983,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.66,25.5,NULL
32989,1688092558346,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.66,25.4,NULL
32998,1688093159712,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.66,25.4,NULL
33008,1688093761059,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.6,25.4,NULL
33017,1688094362434,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.6,25.3,NULL
33026,1688094963804,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.6,25.3,NULL
33035,1688095565156,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.6,25.2,NULL
33043,1688096166504,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.6,25.2,NULL
33052,1688096767877,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.6,25.2,NULL
33061,1688097369244,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.6,25.1,NULL
33069,1688097970597,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.53,25.1,NULL
33078,1688098571964,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.53,25.1,NULL
33087,1688099173340,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.53,25,NULL
33096,1688099774695,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.53,25,NULL
33105,1688100376044,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.47,24.9,NULL
33114,1688100977397,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.47,24.9,NULL
33123,1688101578761,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.47,24.9,NULL
33132,1688102180126,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.47,24.8,NULL
33141,1688102781510,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,739,30.47,24.8,NULL
33150,1688103382866,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.47,24.8,NULL
33159,1688103984234,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.47,24.8,NULL
33168,1688104585602,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.47,24.8,NULL
33177,1688105186945,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,24.8,NULL
33186,1688105788334,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,24.8,NULL
33196,1688106389693,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,24.8,NULL
33205,1688106991041,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,24.8,NULL
33214,1688107592397,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,24.9,NULL
33223,1688108193753,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.41,24.9,NULL
33233,1688108795138,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,25,NULL
33243,1688109396494,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.41,25.1,NULL
33253,1688109997849,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.41,25.1,NULL
33263,1688110599234,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,25.2,NULL
33273,1688111200580,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,25.3,NULL
33283,1688111801951,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.33,25.3,NULL
33293,1688112403309,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.4,NULL
33303,1688113004677,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.41,25.5,NULL
33313,1688113606058,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.33,25.5,NULL
33323,1688114207410,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.5,NULL
33333,1688114808773,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.33,25.6,NULL
33343,1688115410120,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.6,NULL
33353,1688116011490,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.6,NULL
33363,1688116612858,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.33,25.7,NULL
33373,1688117214207,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.7,NULL
33383,1688117815578,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.7,NULL
33393,1688118416927,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.33,25.7,NULL
33403,1688119018282,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.7,NULL
33413,1688119619658,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.6,NULL
33423,1688120221033,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.6,NULL
33433,1688120822390,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.26,25.6,NULL
33442,1688121423752,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.26,25.6,NULL
33452,1688122025108,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.6,NULL
33462,1688122626474,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.6,NULL
33472,1688123227824,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.14,25.6,NULL
33481,1688123829184,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.07,25.6,NULL
33491,1688124430549,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.6,NULL
33501,1688125031895,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.14,25.5,NULL
33511,1688125633273,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33521,1688126234635,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33531,1688126836002,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33541,1688127437355,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33551,1688128038719,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33561,1688128640074,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33571,1688129241432,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.07,25.5,NULL
33581,1688129842804,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.07,25.5,NULL
33591,1688130444172,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.14,25.5,100
33602,1688131045522,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.5,NULL
33612,1688131646882,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.26,25.5,NULL
33622,1688132248243,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.5,NULL
33632,1688132849597,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,740,30.14,25.5,NULL
33642,1688133450965,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,741,30.26,25.5,NULL
33652,1688134052317,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.26,25.4,NULL
33662,1688134653689,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.33,25.4,NULL
33673,1688135255046,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,742,30.33,25.4,NULL
33683,1688135856391,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,743,30.41,25.3,NULL
33693,1688136457756,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,744,30.53,25.3,NULL
33703,1688137059118,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,743,30.8,25.2,NULL
33713,1688137660476,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,745,31,25.2,NULL
33722,1688138261841,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,745,31.13,25.1,NULL
33732,1688138863201,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,745,31.41,25.1,NULL
33742,1688139464572,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,749,31.96,25.1,NULL
33752,1688140065935,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,760,33.02,25,NULL
33762,1688140667288,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,781,33.8,25,NULL
33772,1688141268645,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,810,34.31,24.9,NULL
33782,1688141870005,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,845,34.75,24.9,NULL
33792,1688142471431,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,862,35.05,24.9,NULL
33802,1688143072720,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,874,35.34,24.8,NULL
33812,1688143674083,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,883,35.5,24.8,NULL
33822,1688144275429,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,891,35.58,24.8,NULL
33832,1688144876802,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,896,35.58,24.7,NULL
33842,1688145478167,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,901,35.58,24.7,NULL
33852,1688146079512,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,906,35.65,24.7,NULL
33862,1688146680871,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,910,35.65,24.6,NULL
33872,1688147282242,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,914,35.65,24.6,NULL
33882,1688147883606,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,915,35.73,24.6,NULL
33892,1688148484980,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,917,35.73,24.6,NULL
33902,1688149086332,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,920,35.73,24.5,NULL
33912,1688149687697,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,922,35.73,24.5,NULL
33923,1688150289054,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,924,35.73,24.5,NULL
33933,1688150890415,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,925,35.65,24.5,NULL
33943,1688151491784,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,928,35.65,24.4,NULL
33953,1688152093152,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,929,35.65,24.4,NULL
33963,1688152694503,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,929,35.65,24.4,NULL
33973,1688153295867,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,931,35.65,24.3,NULL
33983,1688153897223,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,933,35.58,24.3,NULL
33993,1688154498585,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,935,35.58,24.3,NULL
34003,1688155099944,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,936,35.58,24.2,NULL
34013,1688155701294,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,937,35.5,24.2,NULL
34023,1688156302647,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,938,35.5,24.1,NULL
34033,1688156904017,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,939,35.5,24.1,NULL
34043,1688157505389,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,940,35.5,24.1,NULL
34053,1688158106754,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,941,35.43,24,NULL
34063,1688158708109,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,941,35.43,24,NULL
34073,1688159309501,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,942,35.43,24,NULL
34083,1688159910854,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,943,35.5,23.9,NULL
34093,1688160512214,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,944,35.5,23.9,NULL
34103,1688161113579,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,947,35.5,23.9,NULL
34113,1688161714948,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,948,35.5,23.8,NULL
34123,1688162316298,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,949,35.58,23.8,NULL
34133,1688162917675,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,952,35.58,23.8,NULL
34143,1688163519034,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,953,35.58,23.7,NULL
34153,1688164120383,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,954,35.58,23.7,NULL
34163,1688164721748,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,955,35.58,23.7,NULL
34173,1688165323108,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,957,35.58,23.6,NULL
34183,1688165924478,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,957,35.58,23.6,NULL
34193,1688166525824,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,958,35.58,23.6,NULL
34203,1688167127198,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,959,35.58,23.5,NULL
34213,1688167728552,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,960,35.58,23.5,NULL
34223,1688168329906,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,960,35.58,23.5,NULL
34233,1688168931266,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,961,35.58,23.4,NULL
34243,1688169532623,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,961,35.58,23.4,NULL
34253,1688170133990,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,962,35.5,23.4,NULL
34263,1688170735345,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,963,35.5,23.3,NULL
34273,1688171336709,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,964,35.5,23.3,NULL
34283,1688171938054,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,965,35.5,23.3,NULL
34292,1688172539437,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,965,35.5,23.3,NULL
34302,1688173140803,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,966,35.43,23.2,NULL
34312,1688173742168,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,966,35.43,23.2,NULL
34322,1688174343563,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,967,35.43,23.2,NULL
34332,1688174944893,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,968,35.43,23.2,NULL
34342,1688175546251,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,966,35.43,23.2,NULL
34352,1688176147614,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,967,35.43,23.1,NULL
34362,1688176748981,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,967,35.43,23.1,NULL
34372,1688177350356,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,968,35.34,23.1,NULL
34382,1688177951699,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,968,35.34,23.1,NULL
34392,1688178553065,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,969,35.34,23,NULL
34402,1688179154428,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,969,35.2,23,NULL
34412,1688179755795,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,969,35.2,23,NULL
34422,1688180357159,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,969,35.2,22.9,NULL
34432,1688180958517,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,970,35.2,22.9,NULL
34442,1688181559865,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.2,22.9,NULL
34460,1688182762596,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.13,22.8,NULL
34470,1688183363950,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.13,22.8,NULL
34480,1688183965312,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.13,22.7,NULL
34490,1688184566670,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.05,22.7,NULL
34500,1688185168030,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.05,22.7,NULL
34510,1688185769400,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,35.05,22.7,NULL
34520,1688186370751,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,970,34.98,22.6,NULL
34530,1688186972120,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.98,22.6,NULL
34540,1688187573475,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.98,22.6,NULL
34550,1688188174824,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.98,22.6,NULL
34560,1688188776207,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.91,22.6,NULL
34570,1688189377574,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.98,22.5,NULL
34579,1688189978937,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.98,22.5,NULL
34589,1688190580284,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34598,1688191181651,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,971,34.91,22.5,NULL
34608,1688191783008,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.98,22.5,NULL
34618,1688192384375,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34627,1688192985744,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34637,1688193587123,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34647,1688194188486,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34657,1688194789843,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.83,22.5,NULL
34667,1688195391203,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34677,1688195992558,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.5,NULL
34687,1688196593917,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.6,NULL
34697,1688197195264,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,972,34.91,22.6,NULL
34708,1688197796644,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,974,34.91,22.6,NULL
34718,1688198398015,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,974,34.91,22.6,NULL
34728,1688198999358,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,973,34.91,22.6,NULL
34738,1688199600711,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,973,34.83,22.6,NULL
34747,1688200202077,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,974,34.83,22.6,NULL
34757,1688200803425,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,974,34.83,22.6,NULL
34767,1688201404805,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,974,34.83,22.6,NULL
34777,1688202006174,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,975,34.75,22.6,NULL
34787,1688202607528,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,975,34.83,22.7,NULL
34797,1688203208924,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,975,34.83,22.7,NULL
34807,1688203810288,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,975,34.83,22.7,NULL
34817,1688204411656,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,975,34.83,22.8,NULL
34827,1688205013007,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,975,34.91,22.9,NULL
34837,1688205614374,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,976,34.91,23,NULL
34847,1688206215723,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,976,34.91,23.1,NULL
34857,1688206817101,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,34.98,23.2,NULL
34867,1688207418448,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,34.98,23.4,NULL
34877,1688208019834,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,978,34.98,23.5,NULL
34887,1688208621179,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,978,34.98,23.6,NULL
34897,1688209222538,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,35.05,23.8,NULL
34907,1688209823897,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,35.05,23.9,NULL
34917,1688210425250,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,35.13,24,NULL
34927,1688211026610,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,978,35.13,24.1,NULL
34936,1688211627971,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,976,35.13,24.3,NULL
34946,1688212229334,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,35.13,24.4,NULL
34956,1688212830700,9d5fe860849cee394ff52cd69a6d69642ea9f4756dac178e8ac998373f88563d,2,977,35.13,24.6,NULL
